Authoritariansm,SDO,CRT,Conspiracy,Paranoia,LOC_1,LOC2,LOC3,TIS,Alt,Uk$Agreeableness,Uk$Conscientiousness,Uk$Neuroticism,Uk$Openness,Uk$Extraversion,Uk$MIGRANT1,Uk$MIGRANT2,Uk$COVID_Infected_Self_Binary,Uk$COVID_Infected_Rel_Binary,Uk$VAX,Uk$Sex,Uk$Employ_Binary,Uk$Education_Binary,Uk$TRUST6,Uk$TRUST7
0.758059038,-1.201316655,0.188717035,0.751532829,0.813654015,0.017456242,1.641152594,-1.937306551,-0.483768411,0.226970908,9,9,6,5,2,9,4,0,0,0,1,1,1,3,4
-1.87011699,0.9255481,-0.699377973,0.259439163,1.361633018,1.331687474,0.362780162,-0.851844159,-0.401550701,-1.538460924,2,8,10,5,2,3,2,0,0,1,1,1,1,4,5
1.152667154,-1.700358224,-0.699377973,-0.464244585,-1.59648584,-0.062883163,-1.159319359,0.62907047,-0.173005246,1.917341275,10,6,6,7,5,10,10,0,0,1,0,1,1,5,5
0.462585513,-0.280573277,-0.699377973,0.439148693,1.236834966,-0.03605776,-0.04711242,0.181387422,-0.497140714,-1.480483465,4,8,8,6,4,8,8,0,0,0,0,0,1,2,3
-0.483990962,0.225518034,0.185990842,0.506228166,0.489955467,1.71337082,-1.329437921,0.402947674,-0.414928805,0.801804312,6,8,6,9,9,7,6,0,0,1,1,1,1,4,4
0.571866325,0.871261718,-0.699377973,-0.418615904,0.448910418,1.331687474,-0.290038892,0.074533533,-0.124098924,-0.460118733,6,6,6,6,6,5,6,0,0,0,1,1,1,2,3
0.220433775,0.475636928,-0.699377973,1.319799512,-1.59648584,-1.549320528,0.875584384,-1.745445878,0.740319973,1.068445041,7,7,6,8,5,8,9,0,0,0,0,0,0,3,4
-0.789948399,0.551952427,0.185990842,-0.672548579,1.154718222,-0.009277709,0.527785615,-0.978040741,2.91054778,2.393947182,9,10,2,4,3,10,10,0,0,0,0,1,1,5,5
0.759193903,0.012525169,0.770175141,2.02768168,-0.136485408,0.130863049,-0.691683092,0.301839166,0.136855087,1.917341275,9,9,3,7,6,10,10,0,0,1,0,1,1,4,4
-0.244491308,-0.595231373,-0.699377973,-0.032992836,0.740331471,-0.052985731,1.453137034,-1.555711867,-0.881578973,1.202219821,3,10,8,6,4,1,5,0,0,0,0,0,1,2,5
0.37906464,-0.280573277,0.185990842,2.403152971,-0.40885953,-0.750826602,0.792963132,-0.011877257,-0.442835233,1.403261094,8,8,10,6,6,10,10,0,0,0,0,1,1,4,5
0.359877468,-2.16302068,0.188717035,1.004031393,0.448910418,0.726638372,0.108723544,-0.415817041,-0.107078902,0.645246865,6,6,6,6,6,10,10,0,0,0,1,1,1,3,4
0.804294509,-0.731290507,1.453105919,-0.506581989,0.16174161,1.367608774,1.535477428,-1.322975098,0.602851242,0.384854366,5,6,10,3,4,5,5,0,0,0,0,1,1,4,4
-0.330160711,2.155483165,0.770175141,1.470695976,1.074954781,-0.160668942,-1.159319359,0.807198657,-1.425674903,-0.009852292,6,9,7,9,9,1,1,0,0,0,0,1,1,1,3
-1.734026034,0.950231786,0.787061987,-0.185586416,1.963683827,-0.844408923,0.971352863,-1.139013598,-0.737693104,1.442890552,5,6,7,6,5,9,10,0,0,1,0,1,1,2,1
1.65789577,1.119699979,1.453105919,0.354136273,-1.027235513,-0.855073829,-1.250504009,-0.305470448,-2.099417322,-1.358916336,7,10,2,8,8,5,5,0,0,0,1,1,1,2,2
0.741080465,1.198944799,1.453105919,-1.003457035,-1.59648584,-0.750826602,-0.206990524,0.807198657,-1.842570935,0.48173396,6,7,3,5,3,8,5,0,0,0,1,1,1,3,4
2.407232613,-0.945394704,-0.699377973,2.403152971,1.963683827,0.812799081,0.974127531,-0.687171422,-1.498261455,0.286354482,6,6,9,10,6,10,10,0,0,1,1,1,1,4,3
0.736342181,-1.297300491,0.185990842,-0.183823356,0.751909619,0.157331231,-0.370104551,0.144728084,1.0252097,-0.873967333,8,7,6,6,5,7,8,0,0,1,0,1,1,4,5
0.606123839,-0.879410427,0.787061987,-0.312781064,1.287861426,-0.592032085,-0.134141609,-0.200035818,0.047600848,-1.289783195,4,6,3,8,6,4,5,0,0,1,1,1,1,4,5
0.446845145,0.957364229,0.770175141,0.410114426,0.039123339,0.662791863,0.527785615,-0.186812466,-0.401550701,-0.087693128,6,8,7,7,6,8,7,0,0,0,1,1,1,4,5
-1.878524277,0.901826466,-0.699377973,0.537781636,0.653983938,-1.302766016,0.890763069,-0.592624225,0.111024602,-0.229918881,8,10,5,7,4,8,7,1,0,0,0,1,1,4,4
0.478746335,0.926957895,-0.699377973,-0.89616575,-1.027235513,-0.03605776,0.525132492,-0.250690236,0.047600848,0.529997825,7,8,5,8,8,6,4,0,0,0,0,1,1,5,5
-0.138827697,0.669268838,-0.699377973,0.21123593,0.030008682,0.827529179,0.530439572,1.002181974,1.100656711,1.752679511,9,8,6,8,6,5,5,0,0,1,1,1,1,5,5
1.939106425,0.673727911,-0.699377973,2.403152971,2.164620854,0.750600678,0.116252246,-0.360517575,-1.842570935,-1.355958211,6,8,9,7,5,10,10,0,0,1,0,0,1,2,2
0.204995847,-1.383552725,-0.699377973,0.803208027,-0.832437139,-0.855073829,-0.912329054,0.44860173,1.957501713,1.504392672,10,7,4,6,4,7,4,0,0,0,0,1,1,5,5
-0.033968061,-1.317071264,-0.699377973,-0.084338363,0.41475795,-0.009277709,0.108723544,-0.360517575,-1.29256803,-1.297945093,9,7,6,5,4,5,4,0,0,0,0,1,1,4,4
-0.047220969,0.871261718,0.188717035,0.08470399,0.222276959,0.588700963,0.362780162,-0.757031479,-0.662452987,0.403969182,5,10,3,7,7,7,8,0,0,1,0,1,1,5,5
0.557909209,-0.938123676,1.453105919,-0.418615904,0.166668057,-0.750826602,-0.138993167,1.594100902,-0.483768411,1.114218502,4,10,10,10,6,7,8,0,0,0,0,0,1,4,2
-0.498161466,0.150646043,-0.699377973,0.738698457,0.3803218,-0.03605776,0.268090194,0.024856354,-0.32378464,-0.460118733,4,10,6,4,3,5,6,0,0,0,0,1,1,2,1
0.423491399,-1.328726903,0.185990842,0.709275686,-1.59648584,-0.722395451,-0.292424592,0.011835631,-0.173005246,0.81008469,8,9,5,6,3,9,10,0,0,0,0,0,1,5,5
0.353724019,0.41659991,1.453105919,0.522258216,1.193894557,-0.779371318,2.149731364,0.475668155,-1.449111905,-2.980923046,3,6,8,8,5,5,4,1,0,1,0,1,1,4,4
-0.850280495,-0.269599391,-0.699377973,-0.373817639,-1.59648584,0.910742008,-1.3473905,0.75981709,0.449163448,-1.343000229,6,8,8,5,3,8,8,0,0,1,0,0,1,2,4
-0.330160711,-0.312264034,-0.699377973,-0.358525022,-0.161373208,-0.286259012,0.108723544,0.518156026,-0.737693104,-0.137531702,8,8,7,5,4,8,5,0,0,1,0,0,1,5,5
-1.000837794,0.259823345,0.185990842,1.506177538,2.513320245,-1.356098763,1.943155483,-0.700833624,0.044161407,0.544975296,5,9,9,9,7,3,5,0,0,0,0,1,1,4,4
0.359877468,0.871261718,0.185990842,0.29186773,0.448910418,0.726638372,0.362780162,-0.415817041,-1.05736396,-0.467198291,6,6,6,6,6,3,2,0,0,1,0,1,1,2,3
0.015728229,0.998495502,-0.699377973,-0.307491479,1.330320027,-0.150711594,1.352865011,-1.607161355,0.28851309,0.876601124,7,7,8,5,2,6,7,0,1,1,1,1,1,4,4
0.359877468,0.871261718,-0.699377973,-0.418615904,0.067617055,0.726638372,0.108723544,-0.415817041,0.366688359,-0.460118733,6,6,6,6,6,5,5,0,0,1,0,1,1,3,3
0.223239218,0.237975246,-0.699377973,1.037041128,0.263867336,0.638241067,0.436302779,-0.415817041,-1.610058553,-1.477944035,6,7,10,7,7,5,8,0,0,1,0,1,1,4,4
-0.190367214,0.624924446,-0.699377973,-0.418615904,0.448910418,0.726638372,0.108723544,-0.415817041,-0.580652891,0.611874621,6,6,6,6,6,9,9,0,0,1,0,1,1,2,2
-0.068185491,0.671631738,0.787061987,0.770952444,1.451150081,-0.177727977,1.722771048,-1.376251229,1.865112329,1.482339866,6,6,7,7,3,9,8,0,0,0,0,1,1,4,4
0.359877468,0.871261718,0.185990842,-0.418615904,0.448910418,0.726638372,0.108723544,-0.415817041,-1.610058553,-0.460118733,6,6,6,6,6,5,3,0,0,1,0,1,1,3,3
-0.349208428,-1.249784342,-0.699377973,0.083748186,0.841807156,0.060963999,0.896273225,0.024856354,-0.881578973,0.416832498,6,7,9,9,6,8,8,0,0,1,0,1,1,2,3
-0.188611164,0.645491563,0.185990842,-0.966651909,-0.001912099,1.792495375,-0.199769933,0.389611711,1.179138262,-0.914759733,3,3,3,7,7,7,4,1,1,0,0,1,1,4,3
0.697937462,-0.748857167,0.787061987,1.22029391,-0.543782233,0.321667576,0.27065632,0.406839398,-0.401550701,0.528931661,6,5,5,8,8,9,10,0,0,1,0,1,1,5,5
2.488726574,-1.50474138,-0.699377973,1.263086201,-0.591558883,1.367608774,0.433679262,-1.611441331,-2.099417322,0.594417502,8,10,5,10,10,8,9,0,0,0,1,1,1,3,2
1.083625604,1.211946584,0.787061987,-0.502993942,1.086460983,-0.750826602,1.437108016,0.807198657,0.366688359,-0.460118733,6,4,9,5,4,7,7,0,0,0,0,1,1,3,3
-0.416910176,-0.950754208,-0.699377973,0.648978819,0.064011624,1.413808631,-0.456838049,-0.978040741,-1.639034873,0.41387781,7,7,10,7,4,7,5,0,0,1,0,1,1,4,5
-1.198608177,-2.16302068,-0.699377973,0.188800611,-1.365542399,-0.518790382,-0.049566038,0.393493162,0.740991591,1.226606672,9,9,6,7,6,2,5,0,0,1,0,0,1,5,5
-0.723362447,0.006206558,-0.699377973,-0.153552422,0.373758068,0.183742378,-0.760981642,-0.523120861,-0.296921096,0.020376316,4,7,9,6,6,8,4,0,0,1,0,0,1,4,3
-0.990542523,-1.858410576,-0.699377973,1.373031386,-0.834465932,-1.697561892,-1.618723291,1.411193564,-0.401550701,1.597427448,7,10,2,6,3,9,10,0,0,1,1,1,1,4,4
1.8249974,-0.437889927,-0.699377973,0.790122737,0.571821634,0.613542069,0.622950886,0.021063907,-0.534829214,-1.071806325,8,7,7,5,7,9,8,0,0,1,1,1,1,4,4
-0.010752331,-0.74842591,1.453105919,0.724946508,-1.59648584,0.49739792,-1.429277345,0.462112157,-0.401550701,0.830054952,9,9,5,8,6,5,7,0,0,1,0,1,1,4,5
0.359877468,-0.197836571,-0.699377973,0.805924676,0.512275767,0.0076032,-0.217845614,-0.453880181,-0.665306435,-2.980923046,6,7,10,4,5,8,5,0,0,0,0,1,1,3,4
-0.384215321,-1.070965253,-0.699377973,-0.418615904,2.164620854,0.726638372,0.108723544,-0.415817041,-0.566909625,-0.460118733,2,6,10,6,2,5,5,1,0,0,0,1,1,4,4
-0.032335862,0.823626767,0.787061987,1.07933112,0.683031826,0.662791863,0.620268852,-0.99172763,-0.084084256,-0.257633132,6,9,9,10,7,6,6,0,0,1,0,1,1,3,2
0.393692085,0.638605012,-0.699377973,-0.522387669,0.708153766,1.522936631,-0.204584301,-0.254563319,0.230280859,-0.284951668,6,6,7,6,6,5,5,0,0,0,1,1,1,2,3
-0.042060178,0.976128428,-0.699377973,-0.226818214,0.680367224,0.87368809,0.108723544,-0.471346198,0.044161407,-0.755492137,5,7,7,6,6,4,4,0,0,1,0,1,1,4,4
0.47170017,0.352946129,0.787061987,-1.05804234,0.381913413,-0.446050051,0.622950886,0.807198657,0.545999319,-0.268054267,6,9,7,6,4,7,7,0,0,1,1,1,1,4,4
0.470545385,-0.230950732,0.166942309,-0.84585861,0.093982209,0.702506285,0.530439572,0.514155653,0.047600848,0.292995934,6,7,9,6,4,9,7,0,0,0,0,1,1,4,3
0.521873679,0.311738001,0.188717035,-0.328040198,0.886827503,-0.592032085,0.108723544,-0.305470448,0.545999319,0.453505056,6,8,8,6,4,7,7,0,0,1,0,1,1,4,4
-0.190367214,0.515624791,-0.699377973,-0.492223526,0.787755877,-1.842550452,0.108723544,-0.250690236,0.891931677,-0.61347907,9,8,6,7,7,6,6,0,0,0,0,1,1,4,5
0.359877468,0.871261718,-0.699377973,-0.418615904,0.448910418,0.726638372,0.108723544,-0.415817041,0.366688359,-0.460118733,6,6,6,6,6,6,7,0,0,0,0,1,1,3,3
0.456172546,0.617043358,-0.699377973,2.050859074,2.513320245,-1.608495691,2.368151403,-1.804708775,-2.099417322,-1.050391061,3,4,10,6,2,5,4,0,0,0,0,1,1,1,1
-1.632265637,0.285525417,0.185990842,-0.295655775,-1.027235513,2.052326169,-0.349901934,1.697356582,-1.473184456,-0.524820573,9,10,5,9,6,1,1,0,0,1,0,0,1,5,5
-1.10258898,0.628805131,1.453105919,-1.443121534,-0.382595795,0.0076032,-1.3473905,0.954659927,0.149961481,-1.202224834,7,10,3,4,3,8,8,0,0,1,1,1,1,5,5
-1.51421552,-0.244773559,-0.699377973,0.025089822,0.777290989,0.295609048,-0.609713024,0.871542498,0.366688359,-0.041774341,7,9,7,5,4,5,5,0,0,1,0,0,1,3,3
0.965202592,0.871261718,0.185990842,-0.989256628,-0.195094623,0.726638372,0.108723544,-0.415817041,-1.610058553,-1.06550244,6,6,6,6,6,5,5,0,0,0,0,1,1,1,2
0.268349234,0.335721833,-0.699377973,0.195316442,0.28845156,0.087571097,-0.13656775,-0.523120861,-0.014248015,-0.460118733,6,7,7,7,6,7,8,0,0,1,0,1,1,3,3
-0.397506701,0.273330808,0.185990842,1.370685554,1.076046629,-0.711938498,2.033019195,-1.380329875,1.797856866,1.125732158,5,6,6,7,3,9,9,0,0,1,0,0,1,5,4
-0.954273908,-0.482856673,-0.699377973,1.990862666,0.448910418,0.726638372,0.108723544,-0.415817041,-0.252943946,0.036753754,6,6,6,6,6,8,7,0,0,1,0,1,1,4,4
0.612508197,0.504762514,0.166942309,-1.466683486,-0.02691661,-0.03605776,0.11123221,0.078319752,-0.320290571,-0.306799607,5,6,9,8,5,6,6,0,0,1,0,0,1,5,4
-0.769897033,0.547259463,-0.699377973,0.570448694,0.998366967,0.726638372,0.362780162,-0.415817041,-0.252943946,0.611874621,7,8,8,9,7,4,5,0,0,0,0,1,1,4,4
0.299656445,-0.199429585,0.787061987,0.562516388,0.00496015,0.157331231,-0.04711242,0.181387422,0.903516059,0.481497686,6,6,9,8,6,4,4,0,0,1,0,1,1,5,4
0.60450544,0.7123673,0.188717035,2.403152971,0.813654015,0.726638372,-0.374846023,-1.252165796,-1.312815351,0.41387781,9,9,9,7,5,5,5,0,0,0,0,1,1,5,5
0.995851758,1.132499685,-0.699377973,-0.418615904,0.104834334,1.396386193,0.198763235,-0.7610156,0.298307219,-0.460118733,6,5,5,5,4,7,7,0,0,1,0,1,1,3,3
0.512793397,0.942257777,-0.699377973,1.691920635,1.629182051,-0.815581209,1.725798232,-1.683041961,-0.058282949,0.9687365,5,6,8,5,5,9,8,0,0,1,1,1,1,4,3
0.171625968,-0.199429585,-0.699377973,-0.712307727,0.00496015,0.702506285,-0.523245725,0.744805752,-0.567087573,-1.047644435,8,9,4,6,6,3,2,0,0,0,1,1,1,4,2
2.161913746,-1.767302879,-0.699377973,-1.172345002,0.448910418,0.726638372,0.108723544,-0.415817041,0.044330142,0.10348764,6,10,10,8,7,5,1,0,0,1,0,1,1,3,3
1.528574717,-1.953245418,0.185990842,0.753880885,0.579579064,1.349738557,0.268090194,-0.978040741,-1.610058553,-1.538460924,4,6,6,6,5,6,6,0,0,0,0,1,1,3,3
-0.356358134,0.789022697,-0.699377973,-0.893381027,1.076046629,0.774387558,0.108723544,-0.921782004,-0.149948041,0.747217075,7,5,5,9,7,7,9,0,0,0,0,1,1,1,3
0.359877468,0.871261718,-0.699377973,-0.418615904,0.448910418,0.726638372,0.108723544,-0.415817041,0.366688359,0.424586837,7,8,5,6,6,5,5,0,0,0,0,1,1,3,3
-0.789948399,0.373227332,-0.699377973,0.242283265,2.513320245,-1.608495691,2.368151403,-2.001671566,2.91054778,2.393947182,6,6,6,6,2,10,10,0,0,1,1,1,1,5,5
-0.110086366,-1.132113945,-0.699377973,-0.874536364,0.848636301,0.726638372,0.365379615,0.024856354,-0.881578973,-0.52191166,5,5,8,5,3,7,8,0,0,1,0,1,1,4,4
-0.425345405,0.841639265,-0.699377973,0.230958329,1.225281651,1.162434005,1.24798672,-1.15674257,1.106557024,0.903091934,5,6,6,7,5,8,9,0,0,1,1,1,1,4,3
1.780002875,-0.396187256,1.453105919,-0.886705271,-1.044996794,-0.884092354,-1.159319359,0.807198657,-0.852014676,0.47981737,8,9,3,7,8,9,8,0,0,1,1,1,1,4,4
2.05196309,-0.785900366,1.453105919,-1.199087929,-0.097182391,0.850707092,1.16819506,-0.921782004,0.417275757,0.621696939,5,9,3,10,7,8,9,0,0,0,3,0,1,4,4
-0.370073069,1.321307907,0.767748336,-0.058811919,0.922614483,0.726638372,0.108723544,-0.360517575,-0.580652891,-1.347079686,7,6,7,7,6,4,4,0,0,0,1,1,1,2,2
-0.330160711,1.104866239,-0.699377973,0.14817526,1.009581552,0.017456242,0.362780162,-0.360517575,1.446642009,-0.940032982,6,5,5,5,5,7,7,0,0,1,0,1,1,4,5
0.881139719,-0.066149096,0.166942309,-0.703391986,0.29202407,-0.062883163,-0.523245725,0.62907047,1.446642009,-0.141160809,6,8,3,5,4,7,5,0,0,1,0,1,1,5,5
-0.59512643,0.164430693,-0.699377973,1.444818603,-1.27080286,0.563723848,-0.357023321,1.594100902,0.449163448,1.117583468,8,6,4,6,6,8,9,0,0,0,1,0,1,4,5
-0.339041959,-1.029224408,-0.699377973,0.377495444,-0.777566864,0.034307546,-0.134141609,-0.254563319,0.449163448,-0.460118733,8,8,3,7,7,6,6,0,0,1,1,1,1,4,5
-0.857597987,-0.907012716,-0.699377973,0.912387214,-0.340731945,0.812799081,1.253678517,-0.305470448,0.449163448,0.494051348,9,8,8,8,7,5,5,0,0,1,0,1,1,5,5
0.359877468,0.871261718,0.787061987,1.233274872,0.512751411,0.726638372,0.108723544,-0.415817041,-1.610058553,-0.808277593,6,6,4,7,4,5,5,0,0,1,1,1,1,3,2
-0.056833811,-0.544179077,-0.699377973,0.539809592,0.683031826,0.1141271,0.890763069,-1.322975098,0.217242365,1.752679511,6,6,7,7,5,6,7,0,0,0,0,1,1,3,4
-0.427213369,1.662127553,0.787061987,-1.070224604,0.837978118,0.236382167,-0.774143134,-0.373947029,-0.044684553,-1.193596639,5,6,3,2,2,8,8,0,0,1,1,1,1,4,4
-1.033500293,0.66417723,-0.699377973,-1.684087651,-0.121702635,-0.473640005,-0.909890972,1.323810926,-1.17545948,-1.652570727,4,8,8,6,2,4,2,0,0,1,0,1,1,4,4
-0.278790296,0.871261718,-0.699377973,-0.232298846,1.074954781,0.726638372,0.108723544,-0.415817041,-1.29256803,-0.390888287,6,10,6,7,7,5,5,0,0,0,0,1,1,3,3
-0.660305498,0.373227332,-0.699377973,2.403152971,1.236834966,-1.645617645,2.036245983,-2.001671566,2.3918006,2.393947182,8,5,8,5,2,10,10,0,0,1,1,1,1,5,2
-0.478607568,-0.040705913,0.188717035,0.507513646,0.415668335,0.750600678,0.360181608,0.352186211,0.113690222,-1.338811567,6,6,9,7,5,7,5,0,0,1,0,1,1,5,5
-1.055110945,0.307801097,0.185990842,0.518007382,1.083974169,0.373542811,0.362780162,-0.757031479,0.959008793,0.14988238,5,10,8,7,5,6,6,0,0,1,0,1,1,5,5
0.927110598,-1.048284792,-0.699377973,0.783804135,-0.128117624,-0.826196255,-0.052018846,-0.536701339,-0.226904573,1.385116246,9,9,5,7,4,8,8,0,0,1,0,1,1,5,5
-0.066588618,0.431166923,0.787061987,-0.301944723,0.651618831,0.471977421,1.067943121,-0.536701339,-1.086115273,-0.316075761,3,7,3,7,4,6,7,0,0,1,1,1,1,1,3
0.664965147,0.871261718,-0.699377973,0.635449297,1.643917361,-0.740329404,0.968578876,-1.434039377,0.316397447,0.470881205,6,6,6,6,4,10,9,0,0,0,1,1,1,3,3
2.023606551,-1.858410576,1.453105919,-0.078593821,0.039123339,-0.062883163,-0.436729578,0.024856354,0.461911107,2.131665772,7,6,8,9,6,10,10,0,0,1,0,1,1,4,4
-0.487723498,0.824773371,-0.699377973,-0.551500629,-0.502373771,-0.03605776,-0.052018846,0.44860173,0.76548993,0.42561294,8,5,5,8,6,7,3,0,0,0,1,1,1,3,5
2.611225681,-1.45067701,1.453105919,0.625793958,0.474530936,-0.089753435,-1.946374814,1.496777502,-2.099417322,-0.048639315,7,5,7,6,9,1,1,0,0,1,1,1,1,4,4
-0.596368401,-1.394824119,-0.699377973,1.131131534,2.023437898,-0.967192773,1.641152594,-1.209266414,0.100792042,-1.663158433,5,6,10,7,3,6,6,0,0,1,1,1,1,5,5
-0.339041959,0.413133341,-0.699377973,0.106161806,-1.59648584,0.726638372,0.108723544,-0.415817041,1.446642009,-0.892800455,8,6,8,4,5,5,5,0,0,1,0,1,1,4,5
-0.14359072,0.027275135,-0.699377973,0.075593033,0.716695659,0.183742378,-0.049566038,-0.200035818,-0.679326773,0.611874621,4,6,7,6,6,4,7,0,0,1,0,1,1,4,4
-0.292893283,-0.147447664,-0.699377973,-0.345857664,0.640101173,-0.797451367,0.27065632,-0.305470448,0.462554153,1.139614299,8,8,5,6,4,5,5,0,0,1,0,1,1,4,4
1.066776025,-1.953245418,0.185990842,-0.754976996,-0.266983227,-0.03605776,-0.22024837,0.181387422,-0.415563076,-0.257405181,6,8,6,8,8,8,8,0,0,0,0,1,1,3,4
-0.49635734,1.086634093,0.185990842,-0.737093047,1.45307004,0.750600678,1.070741597,-1.626172458,1.373680756,0.766309511,5,8,7,7,5,6,5,1,0,1,0,1,1,3,4
0.742216138,1.165150842,0.787061987,-0.418615904,1.842655967,0.04414308,1.831776202,-0.757031479,0.500253054,-0.526460678,2,10,7,9,6,5,6,1,0,1,1,1,1,3,3
0.0379367,0.941497588,0.787061987,0.570448694,0.742058297,0.726638372,-0.134141609,-0.186812466,1.251475883,-0.252482055,6,7,6,7,6,7,7,0,0,1,0,1,1,4,4
-1.736020121,0.844301981,-0.699377973,2.403152971,0.32565657,0.836098947,0.716407899,-1.322975098,-0.662452987,0.611874621,8,8,10,5,4,7,7,0,1,0,0,1,1,5,5
0.317213749,0.772912782,0.188717035,0.01838308,0.670217874,-0.637721766,1.535477428,-1.434039377,-2.099417322,-0.460118733,6,7,6,6,4,6,6,0,0,0,0,1,1,1,1
-0.715153787,-1.086886794,0.188717035,0.693475859,-0.591558883,-0.961187899,0.273223362,0.301839166,-0.320290571,1.752679511,8,7,9,7,5,7,7,0,0,0,0,1,1,5,5
-0.048308825,0.194376431,-0.699377973,-0.044675294,0.044119856,0.750600678,0.360181608,-1.15674257,0.917473881,-0.213506801,6,7,5,4,6,5,5,0,0,0,0,1,1,3,3
0.048559799,0.871261718,-0.699377973,-0.418615904,0.448910418,0.812799081,0.198763235,-0.415817041,0.366688359,-0.460118733,6,6,6,6,6,6,6,0,0,1,0,1,1,3,4
0.359877468,0.871261718,-0.699377973,-0.418615904,0.450295886,-0.03605776,0.108723544,-0.757031479,-2.099417322,-0.460118733,8,8,4,8,8,5,5,0,0,1,0,1,1,1,5
0.359877468,0.871261718,-0.699377973,-0.418615904,0.448910418,0.726638372,0.108723544,-0.415817041,0.449163448,-0.460118733,6,6,6,6,5,5,5,0,0,1,0,1,1,4,4
1.090733959,0.758733693,-0.699377973,-1.036676248,0.254438117,0.750600678,-0.202177438,-1.034314433,0.298938061,-0.137664398,7,7,5,5,5,2,3,0,0,0,0,1,1,4,5
0.353848292,0.871261718,-0.699377973,1.502533229,-1.59648584,0.017456242,0.795692924,-0.921782004,-1.29256803,-0.290095779,8,6,9,8,6,5,5,0,0,1,0,1,1,4,4
-1.336843347,-0.11108046,-0.699377973,1.251272048,2.097589295,0.04414308,1.638167078,-1.434039377,2.569155129,1.472965434,6,9,8,8,4,4,4,0,0,1,0,1,1,5,4
0.485744256,-0.534264074,-0.699377973,0.770079802,0.404722432,0.662791863,0.622950886,-0.536701339,0.449163448,0.033075174,8,7,4,7,7,6,6,0,0,1,1,1,1,4,4
0.359877468,0.871261718,-0.699377973,-0.462391242,0.448910418,-0.592032085,0.108723544,-0.415817041,-2.099417322,-0.460118733,6,6,6,6,6,5,5,0,0,0,0,1,1,1,1
-1.601341218,-0.974134183,-0.699377973,1.216182583,0.922614483,-0.391058034,1.434204648,-0.250690236,0.123933038,1.487060967,10,10,6,6,6,6,1,0,1,0,0,0,1,2,3
-0.466508494,1.737579557,0.767748336,0.22749693,0.738844997,0.859204764,-0.370104551,-1.555711867,-0.737693104,-2.044241548,2,10,8,6,3,5,1,0,0,0,1,1,1,2,2
-0.775627331,0.624924446,-0.699377973,0.054699173,0.383284402,0.726638372,0.108723544,-0.415817041,0.754337008,0.611874621,7,7,7,6,6,8,8,0,0,1,0,1,1,4,4
0.359877468,0.871261718,0.188717035,-0.418615904,0.448910418,0.726638372,-0.134141609,-0.523120861,0.366688359,-0.460118733,6,6,5,4,5,6,6,0,0,0,0,1,1,3,3
-0.847605455,0.552801381,0.166942309,1.040848293,0.450295886,0.1141271,0.113741777,0.301839166,-0.580652891,-1.771047317,8,7,6,8,10,7,8,0,0,1,0,1,1,2,3
0.187243893,0.820187971,-0.699377973,-0.986501167,0.753907864,0.812799081,-0.290038892,-0.415817041,0.008134869,-0.177584655,5,5,6,7,6,7,6,0,0,0,0,1,1,3,3
0.002270805,0.514510339,-0.699377973,-0.232298846,0.148250425,0.588700963,0.362780162,0.462112157,-1.040165994,-0.938340298,6,6,8,5,3,7,7,0,0,0,0,1,1,1,3
0.384395146,0.803986671,-0.699377973,0.511346036,0.425253174,0.662791863,1.535477428,-0.095585039,-0.23036362,0.164628784,6,5,5,6,6,8,7,0,1,0,1,1,1,3,4
0.401175516,-0.74185127,0.185990842,0.328935301,-0.266983227,-0.089753435,-0.75621292,0.406839398,-0.252943946,1.403261094,9,6,8,6,4,7,8,0,0,1,0,1,1,4,4
0.387079251,1.315224773,0.767748336,-0.217466732,0.263867336,1.264536902,0.108723544,-0.360517575,0.366688359,-0.616533498,5,8,6,6,6,5,4,0,0,1,1,1,1,3,2
-0.035687846,-0.594452137,1.453105919,-0.470008903,1.89860683,1.313450113,-0.052018846,-0.132614854,-0.226904573,-1.028139819,4,4,7,6,3,7,7,0,0,1,0,1,1,5,5
0.111991143,1.176167522,-0.699377973,1.053169953,0.504160394,1.614147676,-0.22024837,-0.23740576,0.136855087,-0.228284123,6,6,6,7,8,6,6,0,0,1,0,1,1,4,4
0.25675253,-0.142655428,-0.699377973,-0.279843068,0.894280544,0.726638372,0.530439572,-0.360517575,-0.497140714,0.611874621,6,8,10,7,5,5,5,0,0,1,0,1,1,4,4
-0.457428405,1.078212043,-0.699377973,-0.260984655,0.383284402,0.812799081,0.362780162,-0.471346198,-0.580652891,-1.826471229,5,6,7,7,6,1,1,0,0,1,0,0,1,2,2
-0.674945527,-0.335269357,0.188717035,-0.758262509,0.813654015,-0.062883163,0.360181608,0.393493162,0.217242365,-1.096407639,6,6,9,7,5,5,5,0,0,0,0,1,1,4,4
-0.181686401,0.169268489,-0.699377973,-0.156062159,0.73982732,2.059189916,1.834864733,-1.104333624,0.221328527,0.135315934,7,9,7,6,2,8,5,0,0,1,0,1,1,2,3
0.359877468,0.871261718,-0.699377973,-0.418615904,0.448910418,0.726638372,0.108723544,-0.415817041,0.556102013,-0.609005287,6,5,8,7,5,5,5,0,0,0,1,1,1,3,3
1.196011884,-1.767302879,1.453105919,-0.667048595,-0.832437139,-0.620013866,-0.060632917,0.131733567,-0.98651471,-0.104682023,7,5,3,10,10,7,10,0,0,1,1,1,1,4,4
