Authoritariansm,SDO,CRT,Conspiracy,Paranoia,LOC_1,LOC2,LOC3,TIS,Alt,Agreeableness,Conscientiousness,Neuroticism,Openness,Extraversion,Ireland$MigrantAttitudes1,Ireland$MigrantAttitudes2,Ireland$C19_Infected_Binary,Ireland$C19_SomeoneClose_Infected_Binary,Ireland$Vax_Self_Binary,Ireland$�..Sex,Ireland$Occupation_Binary,Ireland$Education_Binary,Trust_Scientist,Trust_Doctor
0.097930403,0.290583215,-0.643021258,-1.042935441,-0.599443275,-0.333506197,-0.260673992,0.648784465,1.121670423,-0.416545366,10,10,2,5,7,7,6,0,0,1,1,1,1,4,5
-0.706785048,-1.502146526,1.503089667,-1.899590362,-0.419032594,-0.330913679,-0.185979592,-1.182725368,0.686204135,0.163245866,8,9,7,4,5,9,9,0,0,1,0,1,1,4,5
0.734982511,0.38570529,-0.643021258,0.329191566,-0.366771489,0.770163799,0.406697257,-0.452382048,1.024698737,0.851083917,7,10,8,5,6,4,4,0,0,0,0,0,1,4,4
0.572265006,1.014000374,0.975433204,-0.668502533,-0.786570379,-1.307725326,-1.307037133,0.467963996,-0.543722619,0.163245866,10,8,8,8,4,8,7,0,0,1,1,1,0,4,4
1.076805258,-0.014889468,-0.643021258,0.091733074,0.2959282,0.281062786,0.941067619,0.113032277,0.031664085,-0.336953429,7,7,7,7,6,8,8,0,1,0,0,1,1,3,4
0.084239552,0.512005848,0.121682753,-0.258257005,-1.284239529,0.399187962,-0.203240321,-0.821463065,0.11269009,-0.308826931,8,8,4,10,6,7,6,0,0,1,0,1,1,4,4
-1.68847289,0.260010425,0.444417946,-1.621083952,-0.231363926,0.562545515,0.406697257,-0.452382048,1.251286735,0.163245866,8,8,8,7,8,10,8,0,0,1,1,1,1,4,4
0.055511293,0.470662325,-0.643021258,1.086494131,-1.526192182,-1.721310144,-1.567582422,-1.377964141,-0.490226237,-0.907850219,7,10,3,6,10,7,8,0,0,0,0,1,1,2,4
-0.286613004,0.512146654,1.503089667,-0.973948967,-1.087987664,-0.067235866,-0.456252273,0.113032277,1.121670423,0.128531532,7,7,3,7,6,6,7,0,0,1,0,0,1,5,5
1.060343044,1.842588699,0.252470802,-0.195177093,-1.526192182,0.31931229,-0.278215982,-0.312261959,-0.453992273,-1.183518623,7,7,6,5,5,2,2,0,0,0,1,1,1,3,3
0.782957723,0.961129959,1.503089667,-0.488687702,-0.14022511,-0.755273024,-1.208536025,0.229627766,-0.148434085,-1.503611681,3,7,3,9,3,8,8,0,0,1,1,1,1,4,4
0.065610301,-2.033919582,-0.643021258,1.751823968,0.255745234,1.471292254,2.485982693,2.076381347,-1.288675007,-0.134670319,10,10,3,4,6,3,8,0,0,1,1,0,1,5,5
0.058381779,-0.082420572,-0.643021258,0.871148532,0.853408088,-0.12383119,-1.567582422,0.317288972,1.121670423,0.707658437,10,10,6,8,3,1,1,0,0,0,0,0,1,5,4
-0.005453267,0.277685739,0.444417946,-0.148714901,0.015212149,-0.294539906,-0.336644221,-0.397867873,0.163299458,0.482633552,8,8,3,5,6,3,3,0,0,1,1,1,0,4,4
1.420673704,0.794608338,-0.643021258,0.268390422,0.66777541,0.219586812,0.339991745,-0.114791718,1.44070212,0.305604757,4,8,3,6,5,6,7,0,0,1,1,1,0,5,5
0.085191175,0.742445277,-0.643021258,0.396661041,-0.152367336,1.699939304,0.193154563,-0.910719594,-0.291854668,-0.110303096,7,8,4,7,5,6,6,0,0,0,1,1,1,2,2
-0.506254086,-0.076398434,1.503089667,-1.83860234,-0.925123539,0.163957038,0.355583302,-0.368437668,1.251286735,1.305654181,9,10,4,7,9,7,7,0,0,0,0,1,1,4,4
0.511556929,-1.58916544,-0.643021258,1.572030765,0.415744912,-0.54286992,-0.975283455,0.644006344,-2.021279556,1.591993411,6,10,4,4,10,7,5,0,0,0,1,1,0,3,3
-0.662433032,0.742420049,0.975433204,-0.097042857,-0.231363926,-0.162908941,0.571422373,0.113032277,-2.021279556,-1.134342286,6,8,8,6,4,1,1,0,0,1,1,1,1,1,1
-0.512817502,-0.236229977,-0.643021258,0.054796365,1.224481996,0.664238512,1.119184925,0.494784519,-0.649543524,-0.842223239,6,9,9,7,6,3,3,1,0,1,0,1,1,2,2
-1.484523542,-0.252351485,0.698896189,-1.260375339,0.585182802,0.855855458,1.45460134,0.343633054,1.03306564,-1.486519006,5,6,7,5,2,9,7,0,0,1,1,1,1,5,4
-1.017934897,0.179253083,-0.643021258,-0.059169253,-0.523175855,1.538382968,-0.875374221,1.223804488,-0.516962046,-1.212950996,7,7,6,6,6,8,8,0,0,1,1,1,1,2,3
0.697814817,-1.070346465,0.444417946,-1.008987928,-0.925123539,-0.294539906,-1.208536025,-0.450193314,0.166522959,0.164873137,6,6,5,7,6,6,7,0,0,0,1,0,0,4,4
0.834449778,-1.041342036,-0.643021258,0.713072697,-0.599443275,-1.518511267,-1.567582422,-0.763064444,-0.740567332,-0.499387306,9,9,5,6,8,2,2,0,0,1,1,1,0,4,4
-0.500459916,1.018417843,-0.643021258,0.332799532,-1.284239529,0.459431008,-0.146486723,0.648784465,-0.649543524,-2.134781837,7,6,2,4,8,4,5,0,0,1,0,1,1,3,3
0.752376504,-0.18744514,0.868779879,0.632795809,0.517704381,0.281062786,-0.203240321,0.115278464,-2.021279556,-0.318195799,5,8,7,8,6,7,7,0,0,0,0,1,1,3,3
1.644282563,-0.9787873,-0.643021258,0.664093218,-1.087987664,-0.85911146,-1.567582422,-0.311758106,1.251286735,2.05022748,6,6,5,6,10,7,7,0,0,1,0,1,0,4,4
0.479196075,-0.145476939,-0.643021258,-0.244433947,-0.231363926,0.260226294,1.079117271,0.085085482,0.380697114,0.421765718,6,6,6,6,6,9,7,0,0,1,1,1,1,3,4
-0.156814123,-1.027446569,1.503089667,-0.504889242,0.529709723,0.420430535,0.406697257,-0.425118446,-0.496284602,-0.913626064,7,9,3,7,6,7,7,0,0,1,1,1,1,3,4
-1.48437223,-1.297731307,0.121682753,-1.151594395,-0.925123539,-1.721310144,-0.444572854,-1.691905973,-0.108974567,-0.018350309,6,7,7,8,8,8,10,0,0,1,0,1,1,4,4
-0.187246526,-0.053177051,0.121682753,-0.720631882,-0.075750358,1.470297646,-0.163610051,1.223804488,0.718128084,0.936048698,6,8,4,6,6,9,8,0,0,1,0,1,0,4,4
0.299715336,-0.458794353,-0.643021258,-0.218532998,-0.046413907,-0.010392807,0.355583302,-0.059749043,-0.516962046,1.237094528,8,8,4,7,6,4,3,0,0,0,0,1,1,4,4
-0.452545402,0.100265043,-0.643021258,2.00189255,0.034288546,0.144288471,-0.260673992,-0.999703618,-2.021279556,-0.773954026,8,7,6,6,6,1,1,0,1,1,0,1,0,4,3
0.367983066,0.573574498,1.503089667,0.149430322,1.128585397,2.062100016,-0.090360037,0.619064086,1.740008458,0.243336932,6,5,4,5,5,7,8,0,0,1,1,1,1,5,5
-1.097985817,-1.558740355,0.868779879,-0.446781056,-1.284239529,0.029143883,-1.567582422,-0.997364015,0.11269009,1.375335491,6,9,5,8,7,8,10,0,0,1,1,0,1,5,5
-1.066826463,-0.044370982,1.503089667,-1.943636075,-1.087987664,-1.721310144,-1.567582422,-1.691905973,1.251286735,-2.050680523,8,9,2,8,3,7,5,0,0,1,1,1,1,4,4
1.07029992,-0.525747086,0.868779879,-0.748112901,1.449111953,0.664238512,1.518210655,1.120732846,-1.426097209,-1.409482397,4,10,2,7,6,2,3,0,0,0,1,1,1,3,3
1.264112556,-0.346204109,1.503089667,-1.212292132,-0.353145933,-0.162908941,0.406697257,-0.565591434,1.251286735,0.412709025,7,5,4,4,6,6,6,0,0,1,1,0,1,4,4
-0.422618061,0.23074428,0.121682753,0.297060263,0.21509453,-1.140387955,0.472449103,-0.999703618,0.769257238,0.693508639,8,8,4,7,6,7,7,0,0,1,1,1,0,4,4
-0.303710839,0.31517923,-0.643021258,0.405543322,1.412814597,0.459431008,0.619971911,0.317288972,0.22058023,-1.846018342,4,5,10,7,3,4,5,0,0,0,0,1,1,3,4
-0.827536909,-1.010335825,0.868779879,-1.172368386,-0.38651825,-0.294539906,0.406697257,0.678617788,1.024698737,0.293755343,8,6,7,7,5,8,8,0,0,0,0,1,1,3,4
0.375400908,0.405727046,-0.643021258,-1.657199683,-1.087987664,-1.260165291,0.069656898,1.089061772,0.11269009,-0.054815664,5,7,6,6,3,3,1,0,0,0,0,1,1,3,4
1.058980274,0.427115038,0.121682753,0.35223006,-0.622583284,0.281062786,-0.278215982,0.085085482,0.344632519,-1.206388311,6,8,5,6,6,8,6,0,0,0,0,0,1,3,3
-0.122733087,-0.076398434,0.121682753,-0.680328845,-1.145389619,-1.307725326,-0.318857974,-0.565591434,0.271953797,1.004368552,9,9,9,5,4,7,5,0,1,1,0,0,0,3,4
0.382950174,-0.623190288,-0.643021258,2.301845529,0.190859497,-0.030522803,0.406697257,1.057534833,0.297075171,0.00795398,9,8,4,6,6,5,4,0,0,1,0,0,0,4,4
-1.914441109,1.306619079,-0.643021258,-0.702337446,0.051255767,0.123819731,0.457249602,0.465627773,-0.154549925,-1.362716131,7,5,5,6,6,8,6,0,0,1,1,1,1,3,4
-0.544953416,0.307105174,-0.643021258,1.059323808,-1.087987664,-0.255592317,-1.307037133,-0.910719594,-0.676563499,-1.320676884,8,7,6,6,8,10,5,0,0,0,0,1,1,4,4
0.241045688,-1.401606647,-0.643021258,-0.309979672,0.783549603,-0.920636387,-1.567582422,-0.791075046,0.842735061,0.364880729,8,10,4,4,3,8,9,0,0,1,0,1,1,4,4
-0.774821777,0.689229995,0.868779879,-0.582390489,-1.526192182,0.624150242,-0.278215982,0.113032277,0.498577326,0.009313367,6,8,7,6,7,10,5,0,0,1,0,1,1,4,4
-0.141169388,1.271637575,-0.643021258,-2.936883935,-0.614673137,-1.721310144,2.297956385,-1.213362385,-2.021279556,-2.096421543,5,5,5,7,6,2,2,0,0,0,1,1,0,1,1
0.706198878,0.207828814,0.698896189,2.301845529,2.584444537,2.509036668,-0.107298205,1.223804488,2.641914222,2.05022748,6,6,6,6,6,10,10,0,0,0,1,1,1,5,5
1.295060828,0.425071762,-0.643021258,-0.551523611,-1.526192182,-1.721310144,2.297956385,-1.483922049,0.163299458,-0.46794723,7,8,6,6,5,6,6,0,0,1,0,1,1,4,4
0.335595006,1.061840519,-0.643021258,-0.551523611,0.49176188,0.520180633,1.079117271,0.113032277,0.22058023,-0.907850219,5,5,8,6,6,6,6,0,1,0,1,1,0,3,3
1.188211646,-1.777294449,-0.643021258,0.097661827,-0.868724667,0.243012446,0.422070583,0.227878478,0.373385399,0.693508639,6,10,6,7,9,6,6,0,0,0,0,1,0,5,4
-0.758712762,1.061840519,0.121682753,-0.551523611,0.49176188,0.31931229,1.079117271,0.113032277,1.251286735,-0.907850219,7,6,6,6,8,1,5,0,0,0,1,1,0,4,4
0.097930403,-1.380341438,-0.643021258,1.43244499,0.061739588,0.440851216,-1.567582422,-0.229917133,0.423469185,0.771938644,9,10,4,7,10,4,7,0,0,1,0,1,1,5,5
-0.209340233,0.698118247,0.698896189,-1.543143261,0.49176188,-1.721310144,-0.456252273,-0.939432978,1.2212501,0.239116678,6,8,4,6,5,9,7,0,0,1,1,1,1,4,4
0.286241117,-1.843228451,1.503089667,0.013572279,-0.353145933,-0.716730029,0.848348203,0.25799343,-0.811538328,1.76792362,5,10,3,6,6,8,8,0,0,1,0,1,1,3,4
-0.216646986,-0.275046662,-0.643021258,-0.510421857,-0.995599483,1.289487997,0.507221005,-0.999703618,0.141062998,-0.183067387,7,9,9,5,6,1,1,0,0,1,0,0,1,4,5
0.700448772,1.061840519,1.503089667,2.301845529,0.49176188,0.31931229,1.079117271,0.113032277,-2.021279556,-0.907850219,6,6,6,6,6,5,5,0,0,1,1,1,1,1,1
-0.724286515,0.178159889,0.868779879,0.21970153,-0.955167085,-0.483133673,-1.117134153,0.773108468,0.119900535,0.163245866,7,8,3,7,7,8,6,0,0,1,1,1,0,4,4
0.215734199,0.831566136,0.121682753,-0.6282814,-1.284239529,-0.142966141,-0.336644221,-0.452382048,1.121670423,-0.097686768,8,8,4,6,6,8,7,0,0,1,1,1,0,3,4
1.273949532,-0.311974,-0.643021258,-0.096669542,-1.526192182,-0.083833164,0.422070583,-1.483922049,-1.025081742,0.87719595,10,10,8,9,5,4,7,0,0,1,0,1,1,5,5
0.777228104,-1.134794506,0.121682753,0.977815701,-1.526192182,0.029143883,-1.567582422,-0.282812288,-0.343028213,0.755767711,7,10,6,10,6,3,5,0,0,1,1,1,1,4,5
-0.009199111,-1.357409449,-0.643021258,-1.41469097,-0.655459987,1.426566398,1.877487206,1.219227671,0.747918732,0.432122523,10,8,10,9,6,9,8,0,0,1,1,1,1,4,5
0.281598843,0.252092923,-0.643021258,-0.503384713,-0.566506122,-1.518511267,-1.567582422,0.467425796,2.034666601,0.465501556,6,10,10,10,6,7,8,0,0,1,1,1,1,3,5
-1.088683479,-0.231911217,0.698896189,-0.540577384,-0.224641129,0.066196454,-0.927983568,-0.538202963,0.297075171,0.163245866,6,8,6,8,5,6,7,0,0,1,0,1,1,4,4
-0.286015355,0.423915374,-0.643021258,0.886099049,0.486208902,-0.294539906,0.406697257,-0.425118446,0.062773818,0.876963115,5,6,6,6,4,6,4,0,0,0,0,1,1,4,4
-1.28164321,-1.502146526,-0.643021258,-2.985693857,0.425605668,-0.235704418,-0.318857974,-1.345801087,1.900549217,1.483474971,7,6,8,10,6,8,6,0,0,1,0,1,1,5,5
1.237055451,0.508071026,0.868779879,-0.669766038,1.007915511,0.810981527,0.60533359,1.461009824,0.112995433,0.971752588,5,6,5,5,3,10,10,0,0,1,1,1,0,5,5
0.789197781,-2.033919582,-0.643021258,0.573958223,-1.284239529,0.562545515,-1.117134153,0.587083468,-0.384884426,0.305604757,8,8,8,9,4,8,7,0,0,1,0,1,1,3,4
0.159925035,0.82738402,0.698896189,-0.218313499,0.40082196,-0.426400009,0.053206693,1.321243004,0.000925453,-0.556181987,6,8,5,7,6,8,7,0,0,1,1,1,1,3,4
0.2238585,-1.511219105,-0.643021258,-1.543273855,0.122929632,-1.721310144,-0.456252273,-0.968311059,1.312672964,0.365658687,9,7,3,5,4,8,8,0,0,1,1,1,1,5,5
-0.39150514,1.526049285,0.868779879,-1.492865919,-0.955167085,-0.655113516,-1.307037133,-1.691905973,0.22058023,-1.741593829,3,7,8,7,4,8,8,1,0,1,0,0,1,5,5
-0.606120878,-1.628991987,-0.643021258,0.640964235,1.076827044,-0.426400009,-0.203240321,0.141054995,0.188222409,0.239116678,6,7,5,10,9,7,8,0,0,1,1,1,1,5,4
0.782957723,-1.232282853,-0.643021258,-1.52779075,-1.526192182,-0.560525428,-0.456252273,1.461009824,0.373385399,1.793033649,10,10,2,10,10,5,6,0,0,1,1,0,0,5,5
-1.119583097,1.061840519,-0.643021258,2.301845529,0.49176188,0.31931229,1.079117271,0.113032277,-1.572086907,1.375335491,6,6,6,6,6,5,5,0,0,0,1,1,1,3,4
-0.706909818,-0.287662367,-0.643021258,0.374573221,1.082920572,0.562545515,-0.203240321,0.864433637,-0.649543524,-0.246218432,8,7,9,7,5,8,7,0,0,1,0,0,0,3,3
0.414584935,0.641723738,0.868779879,-0.12994677,-0.024131742,0.602311256,0.235820125,0.25799343,1.563676933,0.489535869,8,7,3,6,10,6,7,0,0,1,0,1,1,4,5
0.279867888,0.746197637,0.698896189,-0.195177093,-0.231363926,-0.162908941,0.457249602,0.553413185,-0.516962046,-0.034847002,7,6,5,6,6,5,6,0,0,1,1,0,1,2,4
-0.303594537,1.088274014,-0.643021258,-0.779284699,0.039686127,0.260226294,1.411691903,0.288735715,0.271953797,-1.08853496,9,7,5,8,4,6,5,0,0,0,1,1,1,4,4
0.152391394,0.491328213,-0.643021258,-0.158266185,0.834672962,-0.716730029,-0.220563335,0.288735715,-1.413760415,-1.660557498,8,6,5,6,7,5,4,0,0,0,1,1,0,1,3
-0.579873578,0.153358337,0.444417946,-0.308313298,-0.204183893,0.420430535,0.288170321,0.436573876,1.024698737,0.365658687,7,8,5,4,5,8,8,0,0,1,1,1,1,4,4
-0.355353093,1.380225775,0.121682753,-0.5173042,1.232399484,0.686252445,-0.203240321,0.678617788,-0.230365886,-0.478135986,6,6,6,6,6,6,5,0,0,1,0,0,1,4,3
0.592643402,0.883177124,-0.643021258,-0.567295111,0.282417372,0.31931229,0.507221005,0.317288972,2.356205058,-0.560468922,8,8,5,5,6,8,8,0,0,1,0,1,1,4,5
0.700333609,0.73778354,-0.643021258,-0.690128095,0.778874104,0.357765467,1.119184925,0.169156451,0.22058023,-0.888594412,7,6,5,7,6,7,6,0,0,1,1,1,0,3,3
-0.309214931,0.673266414,0.444417946,-0.347759012,0.160598354,0.026509752,0.619971911,-0.228229888,-0.154549925,-1.059197877,5,7,8,5,6,10,10,0,0,1,1,1,1,3,3
0.002238838,-0.025568676,-0.643021258,0.84171255,1.677725295,1.136053824,0.401068664,1.06005985,-2.021279556,-2.048716219,4,8,9,6,6,8,8,0,0,0,0,0,0,2,1
0.100796278,0.719731557,0.868779879,-0.312866234,1.460044249,0.983046853,0.619971911,0.465627773,1.121670423,0.256613851,8,6,8,6,8,4,5,1,0,0,0,1,1,5,5
1.142185064,0.73778354,-0.643021258,0.096817653,0.10792225,-0.696670637,0.794473098,0.141054995,-1.298678273,-1.148661733,6,10,10,6,2,4,5,0,0,0,0,1,0,4,4
-0.512697362,-0.129225851,1.503089667,0.374304528,0.120590295,-0.815707633,-0.395947164,-0.999703618,0.380697114,-0.969780955,7,8,6,6,6,5,5,0,0,0,1,1,1,4,5
-0.549795806,0.60826307,1.503089667,-0.660058664,-1.318772218,-0.837335839,-0.318857974,-1.377964141,0.661661553,-0.128725761,9,9,3,4,5,7,6,0,0,1,0,1,1,4,4
-0.814491223,0.041148131,0.868779879,-0.032388176,-1.087987664,-0.086441263,-0.456252273,0.057211654,1.251286735,0.679805473,7,6,4,4,6,10,10,0,0,1,1,1,0,4,4
-0.273477877,1.061840519,0.868779879,0.621275203,0.568491197,0.48085241,-0.456252273,0.866892126,0.105493938,-1.897574122,6,5,8,7,4,4,4,0,0,1,0,0,1,4,3
0.223262932,0.832985273,0.121682753,-0.738898773,0.67696018,0.562545515,1.695842641,-0.226037514,0.404771122,-0.245928508,7,9,6,5,5,4,5,0,0,0,0,1,0,3,3
0.018743433,-0.236229977,-0.643021258,-0.296202139,-0.706913975,-0.483133673,0.406697257,-0.02992945,1.151297906,0.130816407,7,8,4,7,8,6,6,0,0,1,1,1,1,4,4
-0.290912568,0.804096129,-0.643021258,-0.221868414,-1.526192182,-1.721310144,-1.307037133,0.029407686,1.713140997,1.375335491,7,9,2,4,10,8,9,0,0,0,1,1,1,5,5
0.721902261,0.633771282,-0.643021258,2.301845529,0.500563904,-0.920636387,-1.090680912,-0.620520731,-1.572086907,0.017989356,6,9,2,10,5,8,7,1,1,0,1,1,1,1,1
-0.706909818,0.035517181,1.503089667,0.114288345,-0.293525443,0.222282604,-0.129420827,0.113032277,1.212454352,0.57410048,4,7,7,6,7,7,6,0,0,1,1,1,1,5,5
0.419680246,0.756242582,-0.643021258,-0.207019784,0.868789507,-0.503274234,0.355583302,0.288735715,1.251286735,-1.846018342,5,8,6,6,8,1,10,0,0,1,0,0,0,5,5
-0.378177602,-1.239393255,-0.643021258,-0.098662467,-1.087987664,0.181846499,-1.208536025,-1.4104585,-1.5564141,0.319702672,8,9,3,6,8,10,10,0,0,1,0,1,1,2,3
-0.644395152,-0.267797078,-0.643021258,0.429290953,1.328786973,0.602311256,-0.090360037,0.836317155,-0.516962046,0.412953204,5,6,7,6,8,5,6,0,0,0,0,1,0,3,4
0.136808524,0.423915374,-0.643021258,-0.156485193,0.439791176,0.31931229,0.571422373,0.085085482,-0.740567332,0.334572309,7,7,6,6,6,5,5,0,0,0,0,0,1,3,3
-1.184374644,-0.363086358,-0.643021258,1.76280931,1.346828141,0.770163799,0.457249602,1.256120407,-1.762481228,-0.244068802,6,7,8,9,4,9,9,0,0,1,1,1,1,4,4
-0.835735625,-0.635082261,0.868779879,-1.264024496,-1.087987664,0.941441146,-0.599901519,-0.422930993,1.1600196,-0.040583956,8,8,3,8,8,7,7,0,0,1,1,1,1,4,4
0.318703465,-0.207601713,-0.643021258,0.670739315,-1.526192182,-0.330913679,-1.4480207,-0.880401709,2.209424489,1.250020251,10,8,5,10,9,6,8,0,0,0,0,1,1,5,5
0.407833359,-1.551362592,0.252470802,-0.075381308,-1.526192182,0.747921354,-1.567582422,-0.825468927,1.121670423,2.05022748,9,7,4,5,6,4,4,0,0,0,0,0,1,4,4
0.512872182,0.518076765,0.868779879,1.140962334,-0.925123539,0.833389714,0.507221005,1.491892592,-0.649543524,0.066192812,7,8,4,6,5,3,3,0,0,0,1,1,1,3,3
0.046243672,0.063267532,-0.643021258,-0.287057113,0.448104076,-0.274653122,-0.185979592,-0.509167449,-0.009920013,-0.51686216,6,6,7,8,2,5,10,0,0,1,0,0,1,4,3
0.091545048,-2.033919582,-0.643021258,-2.035542453,-1.526192182,-0.103845274,-1.307037133,-0.791075046,0.380697114,2.05022748,10,9,2,10,9,10,10,0,0,1,1,1,1,4,4
-0.52282776,-0.541332435,-0.643021258,0.991403267,0.719038329,-0.330913679,1.261028994,0.895124485,-1.156107524,0.693508639,6,8,10,6,4,6,1,0,0,1,0,0,1,4,5
0.419680246,0.65584209,-0.643021258,0.05520334,0.689974794,1.699939304,-0.220563335,1.223804488,-2.021279556,-0.720908175,5,6,6,5,6,6,6,0,1,1,0,1,1,3,3
0.241045688,-1.027446569,-0.643021258,-0.353430061,0.045079734,0.163957038,0.182949117,-0.057535876,-0.676563499,1.466029951,5,7,8,5,7,7,6,0,0,0,0,1,1,4,5
1.095408759,0.238783686,-0.643021258,0.560930626,0.934683144,0.501444851,0.235820125,-0.114791718,1.121670423,-1.205992928,4,10,8,6,5,4,2,0,0,1,1,1,1,4,4
-0.260005444,-0.061168082,-0.643021258,-0.705832617,-0.2166655,-0.519993926,0.235820125,-0.737395674,-1.762481228,-0.594464759,10,9,4,7,10,2,2,0,0,0,1,1,0,2,3
0.068270355,0.113349708,-0.643021258,-0.551523611,0.058603474,0.31931229,0.457249602,0.113032277,0.769257238,0.066192812,8,6,5,6,8,7,3,0,0,1,1,1,0,3,4
-0.095846471,-2.033919582,0.121682753,1.399707151,-1.526192182,-0.519993926,-1.567582422,-1.691905973,1.121670423,0.548380652,10,9,2,5,6,8,10,0,0,0,1,0,1,3,5
-0.606120878,-0.031861137,-0.643021258,-0.108120342,-0.145876355,0.086526643,0.472449103,0.678617788,-0.322144419,-0.907850219,7,6,7,6,6,8,8,0,0,1,1,0,1,4,4
0.44523116,-0.444257382,-0.643021258,2.301845529,0.281932983,-1.164880335,-1.567582422,-1.377964141,-1.572086907,-1.093459389,5,9,2,5,6,1,1,0,0,1,1,1,0,5,5
0.699359749,0.087214649,-0.643021258,0.451983975,0.677483502,-0.126432515,0.123621476,-0.91301821,0.739771703,0.163245866,6,10,6,8,6,6,7,0,0,0,0,0,0,3,4
0.864606051,0.903792095,-0.643021258,-0.331508081,0.503699995,0.983046853,-0.781497193,1.223804488,0.105493938,1.136557807,8,7,3,6,8,10,9,0,0,0,1,1,1,5,5
1.143444617,-0.445478249,0.121682753,1.413277077,2.393990253,1.890805829,0.324350594,0.317288972,1.242481134,1.244805514,7,9,9,10,3,7,8,0,0,1,0,1,1,4,4
-0.963650111,-2.033919582,-0.643021258,0.112637507,-0.450287016,-0.920636387,0.355583302,-1.185174662,0.031664085,-0.790636848,8,9,6,5,3,9,9,0,0,1,0,0,0,4,4
-0.430649662,1.039273165,-0.643021258,0.208765335,0.434294377,0.707410594,-0.760393907,-0.793327961,-0.925385177,0.037400653,8,6,9,7,7,3,4,1,0,0,0,1,1,4,4
-1.004994844,1.224531989,0.444417946,0.973919821,-0.087630976,-0.776522775,0.355583302,-0.593028202,-2.021279556,-0.554746849,7,9,7,8,8,1,1,0,0,0,1,1,1,3,3
-0.128681399,1.061840519,-0.643021258,1.812898516,0.293179898,1.538382968,0.507221005,0.648784465,-1.189576299,-0.733088622,7,10,5,5,7,8,8,0,0,0,0,1,1,3,3
0.401032346,-0.746538208,0.252470802,0.136462095,0.695810245,0.983046853,-0.260673992,0.866892126,-0.586147837,0.039091453,6,6,6,8,5,5,6,0,0,0,1,1,1,4,3
0.462092688,-0.982248346,-0.643021258,-0.815948571,-1.526192182,-1.518511267,-1.4480207,-1.277962535,1.151297906,0.366542355,10,9,2,5,6,8,8,0,0,1,0,1,1,3,4
1.040948168,-1.221262124,0.868779879,0.54821371,-0.548860788,-1.518511267,-0.456252273,-1.656183355,-0.606922778,0.090986805,6,7,4,5,3,8,5,0,0,1,1,1,1,4,5
-0.892637391,-2.033919582,0.444417946,-0.586251386,0.868789507,-0.106449807,0.522240368,0.803427621,-0.649543524,-0.161127585,4,5,10,9,2,6,10,0,0,1,0,1,1,4,4
-0.827536909,0.087214649,1.503089667,-0.16117553,-0.524755672,-0.483133673,0.235820125,-0.114791718,0.22058023,-0.856492628,7,6,6,5,4,7,7,0,0,0,1,1,0,4,4
-0.98306924,-0.913005983,0.121682753,0.483603968,-1.318772218,0.983046853,0.556589975,0.463292213,-0.535229143,0.468508784,8,9,8,7,6,3,3,0,0,1,0,1,1,4,5
-0.500579798,-0.737948929,0.868779879,-0.470543082,1.247285741,-0.716730029,0.355583302,0.494784519,-1.298678273,-0.458198303,2,7,9,6,6,6,7,0,0,0,0,1,1,4,4
-1.384615373,-1.609567436,1.503089667,1.442318558,0.868789507,0.584269909,0.355583302,-0.057535876,-0.740567332,0.643793299,6,6,8,7,6,7,7,0,0,1,0,1,1,3,4
-0.34429094,-2.033919582,0.868779879,0.035892203,-0.285246679,-0.920636387,-0.260673992,1.223804488,0.22058023,0.293755343,7,8,4,6,7,6,8,0,0,0,0,0,0,3,3
-0.235146442,1.408957376,-0.643021258,0.603548767,1.168068982,-0.235704418,0.69655177,-0.228229888,-0.516962046,-2.173809708,4,5,10,5,5,4,4,0,0,1,1,1,1,4,4
1.246967014,-1.020504984,-0.643021258,0.28624318,0.208477169,0.260226294,0.406697257,0.288735715,-0.951189207,0.222609952,10,10,3,7,7,10,10,0,0,1,1,0,1,4,5
-1.68847289,-1.365758967,1.503089667,2.301845529,0.49176188,0.31931229,1.079117271,0.113032277,-2.021279556,-0.907850219,7,10,4,5,7,5,5,0,0,0,1,1,1,3,3
1.560749438,-0.454088216,-0.643021258,1.876523527,0.713804761,1.426566398,-1.567582422,1.891422553,-1.082932776,-0.027621963,9,6,2,6,4,7,7,0,0,1,1,1,1,4,3
0.039845013,-1.019074308,0.444417946,-0.142146477,1.346828141,0.378885413,0.053206693,0.465627773,-1.572086907,1.093136253,8,7,8,8,5,8,8,0,0,0,0,1,1,3,4
-1.123267591,-0.459984447,-0.643021258,-0.319328193,-0.812391787,-0.964684694,-1.567582422,-0.199210197,0.996385393,0.163245866,8,6,3,7,9,8,8,0,0,1,1,1,1,4,4
-0.403524638,0.541827724,-0.643021258,0.979816888,-1.526192182,0.31931229,2.146854745,-0.910719594,1.342515364,0.688991299,7,10,2,5,10,5,7,0,0,1,0,1,0,5,5
-0.104440681,-1.297731307,-0.643021258,0.604787563,1.084356122,1.270025319,-1.237571375,0.113032277,-1.373497833,2.05022748,10,7,8,10,9,5,5,0,0,1,0,1,0,4,4
1.029900552,-0.061433007,-0.643021258,-0.077825685,0.376234303,1.470297646,0.884237426,-1.028957162,-0.543722619,2.05022748,9,9,6,6,7,2,2,0,0,0,0,0,1,1,1
-0.094969676,-0.886434267,-0.643021258,-0.156485193,-1.526192182,-0.776522775,-0.260673992,0.229627766,1.024698737,2.05022748,8,10,6,6,9,10,10,0,0,1,0,0,1,5,5
